co_gt,pt08_s1_co,c6h6_gt,pt08_s2_nmhc,nox_gt,pt08_s3_nox,no2_gt,pt08_s4_no2,pt08_s5_o3,t,rh,ah,Datetime
-0.838774223,-0.786745912,-1.040128733,-1.222019189,-0.908870577,2.055604849,-1.083885947,-0.541533544,-0.794472097,-1.279748854,0.986320505,-0.859696893,3/27/2004 6:00
-0.699965445,-0.600516478,-0.919663771,-1.020384286,-0.841178875,1.663486526,-0.959104428,-0.49611552,-0.602846334,-1.177346633,0.773541936,-0.863185612,3/27/2004 7:00
0.410504778,0.462353951,0.298370842,0.447069732,-0.372172086,0.201608507,0.288710761,0.412244949,-0.145892593,-0.198836526,-0.767664996,-0.852221067,3/27/2004 18:00
0.618717945,0.898403358,0.365295821,0.510547387,-0.222283319,-0.02300296,0.45508612,0.511596875,0.603413274,-0.323994795,-0.53763411,-0.798145927,3/27/2004 19:00
0.479909167,0.680378655,0.271600851,0.428399834,-0.328655993,0.030294676,0.163929242,0.545660393,0.500230171,-0.449153065,-0.261597048,-0.714915065,3/27/2004 20:00
-0.005921555,0.557739759,-0.210258996,-0.068219465,-0.54140134,0.277747987,-0.127227636,0.119866423,0.502686912,-0.756359726,0.382489431,-0.63143501,3/27/2004 23:00
-0.699965445,-0.568721208,-0.879508784,-0.949438672,-0.797662781,1.59115402,-1.021495188,-0.280379909,-0.575822188,-1.120456511,0.974818961,-0.715164259,3/28/2004 6:00
-0.144730333,0.248871429,-0.357493949,-0.232514571,-0.526895975,0.479517609,-0.584759872,0.128382302,0.080127538,-0.574311334,0.037443103,-0.652367322,3/28/2004 9:00
0.132887223,0.498691402,-0.156719013,-0.015943749,-0.551071583,0.323431675,-0.355993754,0.170961699,0.116978646,-0.08505628,-0.721658819,-0.708186822,3/28/2004 10:00
-0.214134722,0.026304545,-0.330723958,-0.206376714,-0.725135958,0.711743024,-0.522369112,-0.007871768,-0.669178329,0.426954822,-1.325489893,-0.810605637,3/28/2004 12:00
-0.491752278,-0.482419763,-0.718888835,-0.702996012,-0.831508632,1.355121632,-0.959104428,-0.513147279,-1.401287012,0.051480014,-1.273732943,-1.063039357,3/28/2004 15:00
-0.144730333,0.026304545,-0.531498894,-0.445351414,-0.720300837,0.894477776,-0.355993754,-0.237800512,-0.907482162,-0.392262942,-0.531883338,-0.852719456,3/28/2004 19:00
-0.699965445,-0.636853928,-0.919663771,-1.020384286,-0.846013997,1.62922376,-0.626353711,-0.552888049,-1.234228655,-0.597067383,-0.152332377,-0.790919295,3/28/2004 21:00
-0.838774223,-1.000228434,-1.066898724,-1.285496844,-0.947551549,2.143165252,-1.104682867,-0.808364431,-1.531494261,-0.7904938,-0.083323112,-0.928225297,3/29/2004 0:00
-1.04698739,-1.109240785,-1.200748682,-1.591683178,-0.9813974,2.523862652,-1.083885947,-0.816880311,-1.322671315,-0.710847628,-0.146581605,-0.892092139,3/29/2004 4:00
-0.977583001,-0.95480662,-1.133823703,-1.431122051,-0.904035455,2.314479082,-0.855119829,-0.740237396,-0.963987195,-0.847383923,0.100701596,-0.876891293,3/29/2004 5:00
-0.838774223,-0.736781917,-0.973203754,-1.117467758,-0.802497903,1.811958513,-0.75113523,-0.59262882,-0.688832254,-0.870139972,0.071947736,-0.920251083,3/29/2004 6:00
-0.3529435,-0.446082313,-0.491343907,-0.408011617,-0.72997108,0.902091724,-0.584759872,-0.308766173,-1.177723622,-0.005410109,-1.239228311,-1.08222731,3/29/2004 13:00
-0.422347889,-0.564179027,-0.625193864,-0.568572743,-0.671949621,1.134317139,-0.397587593,-0.490438267,-1.248969098,0.040101989,-1.302486804,-1.099920098,3/29/2004 14:00
-0.491752278,-0.664107016,-0.665348852,-0.620848459,-0.676784743,1.134317139,-0.626353711,-0.550049423,-1.241598877,0.074236063,-1.342742209,-1.114622556,3/29/2004 15:00
-0.144730333,-0.228057609,-0.303953966,-0.172770896,-0.696125229,0.620375648,-0.335196834,-0.234961885,-1.074540519,-0.062300231,-1.181720589,-1.072010348,3/29/2004 17:00
-0.3529435,-0.400660499,-0.598423873,-0.542434886,-0.710630594,0.886863828,-0.252009154,-0.393924967,-0.863260832,-0.494665163,-0.664151097,-1.028401364,3/29/2004 20:00
-0.630561056,-0.723155373,-0.852738792,-0.904630915,-0.79282766,1.4769448,-0.439181433,-0.745914649,-1.197377547,-0.506043187,-0.865428122,-1.168697697,3/29/2004 21:00
-0.769369834,-0.945722258,-0.98658875,-1.117467758,-0.904035455,1.926167733,-0.77193215,-0.998552405,-1.438138121,-0.585689359,-1.009197425,-1.31497469,3/29/2004 23:00
-0.769369834,-0.950264439,-1.013358741,-1.166009494,-0.894365212,2.22691868,-0.73033831,-1.109258837,-1.511840337,-0.506043187,-1.302486804,-1.45452344,3/30/2004 0:00
-0.977583001,-0.945722258,-1.133823703,-1.416186133,-0.947551549,2.166007096,-0.79272907,-0.88216872,-1.037689411,-0.801871825,-0.376612491,-1.100916875,3/30/2004 2:00
-0.908178612,-0.723155373,-1.17397869,-1.502067666,-0.959639353,2.375390666,-0.83432291,-0.955973008,-0.720769881,-0.66533553,-0.61814492,-1.136800839,3/30/2004 3:00
-0.977583001,-0.691360104,-1.053513728,-1.259358986,-0.91854082,1.933781681,-0.83432291,-0.919070864,-0.858347351,-0.528799236,-0.894181983,-1.201840525,3/30/2004 5:00
1.104548668,1.411669847,1.168395566,1.212535568,-0.111075524,-0.346595751,0.559070719,0.914681834,1.104588346,0.3700647,-1.549770006,-1.095683797,3/30/2004 12:00
-0.3529435,-0.105418714,-0.531498894,-0.456553353,-0.691290108,0.864021984,-0.626353711,-0.328636559,-0.838693427,0.062858038,-1.083957463,-0.888354226,3/30/2004 16:00
-0.005921555,0.639499023,-0.063024043,0.096075641,-0.628433528,0.155924819,-0.252009154,0.244765987,-0.281013323,-0.028166158,-0.848175806,-0.765501487,3/30/2004 17:00
-0.422347889,-0.046370356,-0.73227383,-0.72913387,-0.783157417,0.993459101,-0.418384513,-0.229284632,-0.679005291,-0.301238746,-0.342107858,-0.63741567,3/30/2004 23:00
-0.561156667,-0.359780868,-0.852738792,-0.897162956,-0.841178875,1.320858865,-0.605556791,-0.436504364,-0.98609786,-0.312616771,-0.485877161,-0.750051447,3/31/2004 0:00
-0.769369834,-0.614143021,-0.999973745,-1.162275514,-0.957221792,1.728205084,-0.979901348,-0.569919808,-1.226858433,-0.312616771,-0.497378705,-0.759022438,3/31/2004 1:00
-0.838774223,-0.618685203,-0.98658875,-1.132403676,-0.942716427,1.480751774,-0.855119829,-0.524501785,-0.890284978,-0.312616771,-0.497378705,-0.754038554,3/31/2004 2:00
-1.116391779,-1.168289143,-1.254288665,-1.737308386,-1.097440316,3.296678376,-1.770184302,-1.069518066,-1.713293062,-0.346750844,-0.767664996,-0.979808496,3/31/2004 4:00
-1.04698739,-0.904842626,-1.160593694,-1.483397767,-0.957221792,2.43630225,-1.104682867,-0.879330093,-1.484816191,-0.33537282,-0.773415768,-0.975073806,3/31/2004 5:00
0.688122334,2.397323194,0.726690706,0.842871579,-0.169096982,-0.426542205,-0.023243036,1.377377947,0.976837838,-0.426397016,0.503255646,-0.182137874,3/31/2004 7:00
-0.283539111,0.403305594,-0.491343907,-0.393075698,-0.473709639,0.471903661,0.143132322,0.16244582,-0.185200441,-0.688091579,1.239354479,-0.069252903,3/31/2004 10:00
-0.144730333,0.7666801,-0.330723958,-0.210110693,-0.493050125,0.262520091,-0.044039956,0.392374564,-0.08938756,-0.608445408,1.181846757,0.015971512,3/31/2004 11:00
0.063482834,0.607703754,-0.143334017,0.006460129,-0.449534031,0.049329546,0.059944643,0.559853525,-0.121325187,-0.710847628,1.6476593,0.137329086,3/31/2004 13:00
0.341100389,1.093717155,0.137750893,0.301444524,-0.343161357,-0.110563362,0.059944643,0.872102437,0.033449467,-0.449153065,1.13584058,0.220809141,3/31/2004 14:00
0.202291612,0.657667748,0.151135889,0.312646463,-0.551071583,-0.087721518,-0.168821475,0.681914463,0.018709024,-0.267104673,0.198464723,-0.19260403,3/31/2004 17:00
0.479909167,0.925656446,0.218060868,0.368656159,-0.584917434,-0.045844804,-0.168821475,0.769911884,0.080127538,-0.232970599,0.077698508,-0.243938035,3/31/2004 18:00
0.410504778,0.662209929,0.177905881,0.338784321,-0.483379882,-0.053458752,-0.085633796,0.647850946,0.067843835,-0.369506893,0.198464723,-0.318696293,3/31/2004 19:00
-0.3529435,0.158027803,-0.518113898,-0.437883454,-0.705795472,0.582305908,-0.522369112,0.102834664,-0.153262814,-0.631201457,0.698781898,-0.315705963,4/1/2004 0:00
-0.838774223,-0.509672851,-0.973203754,-1.098797859,-0.860519361,1.305630969,-1.271058226,-0.286057162,-0.462812123,-0.744981702,0.819548113,-0.382490008,4/1/2004 5:00
-0.283539111,0.094437264,-0.370878945,-0.25118447,-0.657444257,0.53662222,-0.79272907,0.236250108,-0.691288994,0.347308651,-0.733160363,-0.264870347,4/1/2004 12:00
0.132887223,0.699682925,0.572763255,0.685110937,-0.536566218,-0.015389012,-0.376790673,-0.455665093,0.116364461,0.637448276,-1.170219045,-0.431705861,4/1/2004 16:00
1.451570613,1.911309792,1.476250469,1.451510268,-0.149756496,-0.506488659,0.4342892,1.666917847,0.881024956,0.59762519,-0.997695881,-0.260634046,4/1/2004 18:00
0.271696001,0.380594688,0.08421091,0.241700849,-0.425358423,-0.02300296,0.267913841,0.463340225,0.44863862,-0.08505628,-0.313353997,-0.3785029,4/1/2004 21:00
-0.075325944,0.430558682,-0.223643992,-0.083155384,-0.580082312,0.247292195,-0.168821475,0.25044324,0.190680862,-0.301238746,0.146707773,-0.274838115,4/1/2004 23:00
-0.769369834,-0.700444467,-0.933048767,-1.027852245,-0.88953009,1.320858865,-1.063089028,-0.257670897,-0.792015357,-0.483287138,0.658526493,-0.157218454,4/2/2004 2:00
-0.838774223,-0.714071011,-0.919663771,-1.005448367,-0.940298867,1.157158983,-1.146276707,-0.169673477,-0.597932853,-0.653957506,0.854052746,-0.246928365,4/2/2004 3:00
0.341100389,1.261777864,0.378680817,0.525483305,-0.401182816,-0.133405206,-0.044039956,1.113385686,0.291407225,-0.642579481,1.394625326,0.098205597,4/2/2004 7:00
1.243357446,1.66148982,1.355785507,1.358160776,-0.251294048,-0.757748944,0.059944643,1.757753894,0.797495778,-0.56293331,1.193348302,0.089982188,4/2/2004 8:00
2.006805725,2.092997045,1.40932549,1.395500573,0.033978122,-0.757748944,0.579867638,1.740722135,1.153723157,-0.449153065,0.911560467,0.068800682,4/2/2004 9:00
0.618717945,0.857523726,0.793615685,0.898881274,-0.401182816,-0.259035348,0.39269536,0.943068098,0.49531669,0.688649386,-1.043702058,-0.214034731,4/2/2004 13:00
1.65978378,1.738706902,1.757335379,1.653145171,-0.091735037,-0.563593269,1.120587554,1.346153056,1.094761384,0.768295558,-1.112711324,-0.211293595,4/2/2004 18:00
1.798592558,2.324648293,1.864415345,1.735292725,-0.13041601,-0.731100126,0.891821436,1.735044882,1.293757368,0.415576798,-0.53763411,0.029427999,4/2/2004 19:00
0.618717945,1.207271688,0.52591577,0.667374534,-0.299645263,-0.236193504,0.725446077,0.693268969,0.881024956,0.108370136,-0.370861719,-0.195843555,4/2/2004 21:00
-0.144730333,0.812101913,-0.00948406,0.148351357,-0.613928163,0.030294676,0.267913841,0.400890443,0.615696977,0.028723965,-0.140830833,-0.097910236,4/2/2004 22:00
0.132887223,1.361705853,0.258215855,0.409729935,-0.449534031,-0.274263245,0.267913841,0.690430343,0.98912154,-0.08505628,0.215717039,0.059829691,4/2/2004 23:00
-0.3529435,0.662209929,-0.156719013,-0.00474181,-0.696125229,-0.019195986,-0.106430716,0.35547242,0.564105426,-0.050922207,0.135206229,0.032418329,4/3/2004 0:00
0.688122334,1.602441463,0.552685762,0.689778412,-0.028878457,-0.495067737,0.267913841,1.121901566,1.008775465,-0.221592575,0.457249469,0.053599836,4/5/2004 10:00
0.688122334,1.570646193,0.699920715,0.820467701,-0.260964291,-0.575014191,0.059944643,1.346153056,1.023515908,0.051480014,0.117953913,0.172465467,4/5/2004 13:00
0.271696001,1.334452765,0.325140834,0.47320759,-0.406017937,-0.380858517,-0.106430716,0.999840627,0.699226156,0.222150381,-0.112076973,0.197634081,4/5/2004 14:00
-0.005921555,0.993789166,-0.049639047,0.10727758,-0.570412069,-0.114370336,-0.459978353,0.750041498,0.195594344,0.461088896,-0.445621756,0.185921954,4/5/2004 15:00
-0.075325944,0.748511375,-0.076409039,0.077405743,-0.696125229,-0.00396809,-0.605556791,0.62798056,-0.26872962,0.529357043,-0.641148009,0.061324856,4/5/2004 16:00
1.243357446,1.775044353,1.047930604,1.107984137,-0.328655993,-0.693030386,0.205523082,1.465375368,0.782755334,0.14250421,-0.112076973,0.084499916,4/5/2004 19:00
-0.075325944,0.612245935,-0.196874,-0.053283546,-0.642938892,0.07217139,-0.231212235,0.514435502,0.094867981,-0.005410109,0.08344928,0.057337749,4/5/2004 21:00
-0.769369834,-0.423371406,-0.812583805,-0.837419281,-0.875024726,0.883056854,-0.83432291,-0.036258033,-0.801842319,-0.107812329,0.342234026,0.136581503,4/6/2004 0:00
-1.116391779,-0.823083362,-1.107053711,-1.356442458,-1.051506662,1.652065604,-1.541418184,-0.200898368,-1.175266882,-0.346750844,0.687280354,0.045127233,4/6/2004 3:00
-0.283539111,0.580450666,-0.223643992,-0.083155384,-0.377007208,0.178766663,-0.355993754,0.568369405,-0.069733636,-0.358128869,0.543511051,-0.066262573,4/6/2004 6:00
1.590379391,1.888598886,1.583330435,1.522455882,0.067823973,-0.932869748,0.288710761,1.859944447,1.384656769,0.096992112,-0.181086238,-0.031375385,4/6/2004 9:00
0.549313556,1.002873528,0.52591577,0.659906574,-0.28997502,-0.479839841,-0.085633796,1.084999421,0.608326756,0.233528406,-0.439870984,-0.112861887,4/6/2004 10:00
0.341100389,1.184560781,0.579455753,0.70844831,-0.512390611,-0.449384049,-0.418384513,1.070806289,0.298777447,0.381442724,-0.738911135,-0.229484771,4/6/2004 12:00
0.826931112,0.934740809,0.659765728,0.775659945,-0.294810142,-0.407507335,0.309507681,0.974292989,0.104694943,-0.141946403,-0.100575428,-0.277579251,4/6/2004 19:00
0.757526723,0.93928299,0.61961074,0.745788107,-0.309315506,-0.415121283,0.309507681,1.039581398,0.296320706,-0.221592575,0.071947736,-0.227491218,4/6/2004 20:00
-0.214134722,-0.0599969,-0.223643992,-0.090623343,-0.72997108,0.239678247,-0.439181433,0.244765987,-0.590562632,-0.21021455,-0.002812302,-0.272096979,4/6/2004 21:00
-1.255200557,-1.290928038,-1.254288665,-1.733574406,-1.063594466,3.31952022,-1.645402783,-0.683464867,-1.742773948,-0.255726648,0.037443103,-0.309725302,4/7/2004 5:00
-0.908178612,-0.491504126,-0.879508784,-0.949438672,-0.904035455,1.613995864,-1.042292108,-0.121416827,-1.509383596,-0.380884918,0.526258734,-0.103890896,4/7/2004 6:00
0.688122334,0.807559732,0.740075702,0.854073518,-0.430193545,-0.445577075,-0.189618395,1.079322169,-0.084474079,-0.289860722,0.146707773,-0.259886463,4/7/2004 8:00
0.132887223,0.189823072,-0.210258996,-0.064485485,-0.435028666,0.121662052,0.101538483,0.383858684,-0.541427821,-0.449153065,0.687280354,-0.084952137,4/7/2004 9:00
-0.491752278,-0.50513067,-0.54488389,-0.467755292,-0.763816931,0.749812764,-0.667947551,-0.041935286,-1.018035487,-0.358128869,0.135206229,-0.355577034,4/7/2004 14:00
-0.144730333,0.312461968,-0.357493949,-0.232514571,-0.464039395,0.357694441,-0.148024555,0.315731649,-0.649524405,-0.756359726,1.549896174,0.023198144,4/7/2004 15:00
-0.630561056,-0.287105966,-0.571653881,-0.501361109,-0.85568424,0.780268556,-0.875916749,-0.056128418,-1.108934887,-0.130568378,-0.100575428,-0.259388075,4/7/2004 16:00
0.688122334,0.69854738,0.579455753,0.71218229,-0.410853059,-0.224772582,0.37189844,0.872102437,-0.018142084,-0.710847628,1.256606795,-0.086198108,4/7/2004 19:00
-0.630561056,-0.691360104,-0.933048767,-1.031586225,-0.870189604,1.530242436,-0.83432291,-0.450697497,-1.283363466,-0.881517996,1.285360656,-0.288543796,4/7/2004 21:00
-0.561156667,-0.400660499,-0.785813813,-0.803813464,-0.778322295,1.218070567,-0.543166032,-0.141287212,-1.005751784,-0.938408119,1.480886908,-0.265119541,4/7/2004 22:00
-0.491752278,-0.400660499,-0.718888835,-0.710463972,-0.710630594,0.91731962,-0.293602994,-0.121416827,-0.49474975,-0.938408119,1.469385364,-0.264371959,4/8/2004 0:00
-0.422347889,-0.259852879,-0.598423873,-0.538700906,-0.763816931,0.696515128,-0.459978353,0.040384882,-0.40385035,-0.972542192,1.56714849,-0.25789291,4/8/2004 1:00
0.341100389,0.448727407,0.204675872,0.368656159,-0.25612917,-0.076300596,0.039147723,0.508758249,0.684485713,-0.119190354,-0.393864807,-0.485407211,4/8/2004 10:00
-0.561156667,-0.278021604,-0.63857886,-0.594710601,-0.768652052,0.68890118,-0.667947551,0.023353123,-0.160633036,-0.631201457,1.003572821,-0.130554675,4/10/2004 0:00
-0.769369834,-0.845794269,-0.879508784,-0.953172651,-0.814585707,1.176193853,-0.990299808,-0.144125838,-0.529144118,-0.733603677,1.141591352,-0.182387068,4/10/2004 3:00
-0.908178612,-0.95480662,-0.919663771,-1.020384286,-0.947551549,1.256140307,-1.229464386,-0.155480344,-0.573365448,-0.767737751,1.199099074,-0.191358059,4/10/2004 4:00
-0.491752278,-0.159924889,-0.558268886,-0.48642519,-0.628433528,0.589919856,-0.959104428,0.168123073,-0.222051549,-0.767737751,1.210600618,-0.178898349,4/10/2004 6:00
-0.075325944,0.017220182,-0.183489005,-0.042081607,-0.570412069,0.136889949,-0.563962952,0.417922202,-0.072190376,-0.289860722,0.209966267,-0.216028285,4/10/2004 9:00
-0.422347889,-0.78220373,-0.504728903,-0.422947535,-0.734806201,0.84118014,-0.480775273,-0.297411668,-1.064713557,0.267662479,-1.308237576,-0.927726909,4/10/2004 13:00
-0.561156667,-1.02293934,-0.678733847,-0.658188256,-0.734806201,1.214263593,-0.626353711,-0.575597061,-1.332498277,0.256284455,-1.515265373,-1.140538752,4/10/2004 14:00
-0.422347889,-0.750408461,-0.45118892,-0.344533962,-0.725135958,0.955389361,-0.418384513,-0.410956726,-1.219488212,0.517979019,-1.618779271,-1.060298221,4/10/2004 16:00
0.202291612,0.067184177,0.044055923,0.200627073,-0.338326236,0.106434156,0.45508612,0.312893023,-0.018142084,-0.312616771,-0.457123301,-0.730365105,4/10/2004 20:00
-0.491752278,-0.364323049,-0.678733847,-0.643252337,-0.807333024,0.814531322,-0.563962952,-0.325797932,-0.31295095,-0.722225653,0.388240203,-0.59580024,4/11/2004 0:00
-0.769369834,-0.723155373,-0.866123788,-0.927034793,-0.875024726,1.244719385,-0.896713669,-0.371215956,-0.659351367,-0.938408119,0.854052746,-0.580350199,4/11/2004 2:00
-0.977583001,-1.236421862,-0.973203754,-1.117467758,-0.986232521,1.564505202,-1.291855146,-0.382570462,-0.769904692,-1.120456511,1.222102162,-0.597295405,4/11/2004 5:00
-0.214134722,-0.096334351,-0.384263941,-0.269854368,-0.652609135,0.68890118,-0.439181433,-0.081676056,-0.465268864,0.301796553,-1.164468273,-0.755035331,4/11/2004 11:00
-1.04698739,-1.413566934,-1.053513728,-1.255625006,-1.04425398,2.356355796,-1.583012023,-1.035454549,-1.651874548,0.529357043,-1.756797803,-1.212805069,4/11/2004 14:00
-0.838774223,-1.154662599,-0.946433762,-1.061458062,-0.966892035,2.192655914,-1.354245905,-0.944618502,-1.649417808,0.506600994,-1.751047031,-1.21878573,4/11/2004 15:00
-0.769369834,-0.982059708,-0.933048767,-1.035320204,-0.904035455,1.960430499,-1.104682867,-0.82539619,-1.587999294,0.392820749,-1.486511512,-1.014695683,4/11/2004 16:00
-0.699965445,-0.832167725,-0.892893779,-0.979310509,-0.879859847,1.484558748,-0.73033831,-0.635208217,-1.374262866,-0.232970599,-0.733160363,-0.852719456,4/11/2004 21:00
-1.04698739,-1.404482571,-1.214133677,-1.599151137,-0.966892035,2.97689256,-1.083885947,-1.148999607,-1.740317208,-0.392262942,-0.888431211,-1.100916875,4/12/2004 1:00
-1.04698739,-1.26367495,-1.133823703,-1.427388072,-1.04425398,2.356355796,-1.489425884,-1.063840813,-1.696095878,-0.358128869,-0.957440476,-1.120354022,4/12/2004 3:00
-1.185796168,-1.240964044,-1.26767366,-1.755978284,-1.010408129,3.513675895,-1.291855146,-0.919070864,-1.784538538,-0.415018991,-0.336357086,-0.744818369,4/12/2004 6:00
-1.04698739,-0.968433164,-1.17397869,-1.517003584,-0.913705698,2.215497758,-1.146276707,-0.601144699,-1.521667299,-0.722225653,0.859803518,-0.329660838,4/12/2004 13:00
-0.977583001,-0.868505175,-1.133823703,-1.416186133,-0.88953009,2.215497758,-1.063089028,-0.521663158,-1.516753818,-0.779115776,1.043828226,-0.288294601,4/12/2004 14:00
-0.491752278,-0.33252778,-0.946433762,-1.053990103,-0.705795472,1.480751774,-0.605556791,-0.396763594,-1.246512358,-0.870139972,1.210600618,-0.318696293,4/12/2004 16:00
-0.630561056,-0.377949593,-0.892893779,-0.97184255,-0.744476444,1.385577424,-0.709541391,-0.362700076,-1.236685396,-0.824627874,0.905809695,-0.425849798,4/12/2004 17:00
-0.214134722,-0.173551433,-0.665348852,-0.620848459,-0.555906705,0.883056854,-0.376790673,-0.203736994,-0.843606908,-0.7904938,0.578015683,-0.564401771,4/12/2004 19:00
